RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30
394862,41,"Milwaukee, WI",msa,WI,978.7154882438439,960.779294372749,971.1786707828169,976.6861931191083,984.3911580466687,988.4465036578239,990.3227705864692,990.8971684755043,996.2142809019898,1000.9831315984325,990.7553587738099,974.2877736262747,973.1697658703805,982.2691190645619,989.7948442123868,992.5501581268688,1004.5635596272781,1016.3063655414709,1015.073031099044,1009.2949805466944,1010.9757091957495,1012.6747309846844,1010.7304745991312,1011.5683238392271,1016.4076697755787,1017.5501796981048,1019.0595288698918,1022.3313165759441,1033.4668568831783,1033.4738728661814,1034.3586560487088,1030.9134468232103,1027.5910733521505,1021.0506550065622,1019.3581037449464,1026.1108269556382,1035.6331449496151,1042.7489654968854,1047.9778492106448,1054.2328126703278,1059.27680256385,1060.3681400947069,1060.9456584851355,1058.964004169436,1053.0262717071087,1052.553140648491,1047.9721761778128,1050.1784068373781,1053.1449134006075,1065.7815753338793,1077.7950662134808,1084.4424548490492,1087.0571413066507,1087.7306922961059,1089.3468011624318,1087.6217285443731,1088.7821638844919,1086.4791961834194,1086.2895646005916,1092.0299795695112,1095.030953233548,1106.1452549964401,1107.3742633025743,1113.6086638621077,1114.773687970578,1117.6435174766111,1120.0735227595546,1122.1313945781428,1121.2623313816525,1120.3495367891842,1116.8693407863805,1118.0849868280359,1121.9985657827744,1131.2425697623821,1138.2405366886544,1148.4095640588853,1157.5436977323675,1168.5188333193655,1175.184912100577,1182.0316771727496,1189.94672783329,1193.2887080724213,1198.2144567210175,1203.6406443862666,1210.724773763163,1217.9301863204685,1225.0515246077528,1237.236610672442,1248.3028288408404,1261.0242727068164,1271.9209680965687,1281.4727951710852,1281.391194614755,1277.9249624820595,1273.8639495851698,1279.4858937307845,1288.8717750798576,1301.3737560006898,1310.7977378592768,1320.1279567151832,1323.8741593910984,1328.6553800673928,1333.9603681367942,1338.7975153764976,1336.6903215156724,1332.4941569177474,1332.1996163332649,1340.3501621219407,1347.8574111067323,1352.7508803520534,1360.2661583698039,1369.21896167642,1379.510355758277,1385.7378706395878,1389.567146259838,1392.1594204285198,1390.1208748476083,1386.0707249333848,1386.5963543256996,1390.781154766831,1402.6951797917968,1413.4050655066565,1424.3491133789057,1430.2342659444555,1434.391809255101,1437.244519242034,1436.5393185147796,1435.6668145966319,1436.4016895794196,1441.544730953543,1449.1323121836983,1450.3937631575054,1453.188470124149,1458.4891497967315,1467.5802319211216,1478.9760268794826,1485.0012931253534,1493.240383162768
394935,42,"Oklahoma City, OK",msa,OK,771.7119479268531,774.82703979176,781.5044862306236,785.1802787559241,798.2132562850119,799.1687411780819,801.091021866862,803.9105013628433,799.8420185843685,798.6719354427175,804.3546569593468,814.813232090715,819.2968507000104,813.1485510072825,804.000341595119,809.5409622255302,799.7175383854499,810.3948432090389,802.3971130543127,814.5578496510976,810.7330231191057,821.0357328591158,821.900149463816,826.2731663572666,823.7691554642901,818.3601000957156,813.9791665107023,817.6414335576341,822.7637579830404,827.0876099013935,826.6508983654359,826.7250864220605,828.6296501382352,828.0035320809507,829.3338653520843,825.0846877397738,824.3133601424103,820.7193560031636,829.4064725447755,833.0108832218393,838.8178767562035,840.6454800327684,843.0590462176739,847.9246774591786,848.5984552878972,849.0888177169638,849.9367011521712,850.8372399071922,851.8404987253081,851.6567661800409,858.0637178341825,865.087114185338,875.6079632301256,879.7283342720508,882.0881655567829,877.0331725510963,873.3826066331118,870.2039907271804,868.0042785135178,865.2019689486167,868.9903354020962,868.5592575433774,878.7088892901766,881.4508708930819,888.5618533419909,883.0383129154767,883.5703310569489,885.7039600408275,889.8246824728413,890.7996746988775,892.5268300280322,892.8248149370113,892.0094880773721,894.6818410982277,902.1042483995548,919.509101740762,940.2052000957864,965.1737576532877,990.8822165822187,1011.4957609555723,1025.7968468641036,1022.9590966800253,1018.299743640956,1014.1686517997721,1022.6081605858841,1027.1606547769823,1037.003618728904,1049.0921958593622,1068.867776660105,1085.9752607474604,1095.8432086765508,1100.5026124134097,1096.3055282337214,1087.030482413387,1072.6734772879697,1071.8189116475933,1068.631367962691,1073.54485779404,1067.4058518095035,1074.471306318627,1075.9398111046391,1081.769211275683,1085.3638348702784,1095.079208963131,1101.3181875236182,1101.4597657419386,1099.932873328899,1096.511482412666,1094.051719229082,1094.4904140346212,1090.139029940683,1087.7231979331812,1089.117441890506,1099.743213035925,1111.4771871209255,1119.103483942739,1123.3045360098201,1121.49327152852,1114.2850703069007,1113.3238306527187,1114.4691595741267,1117.6511827466122,1121.4036753933312,1121.043528821,1126.2449025959406,1127.652106114175,1138.4924930554394,1144.467215786634,1148.985700476306,1146.6165097526555,1141.1014074037655,1134.9893840762918,1137.002727746053,1143.46256432123,1147.0631049763952,1149.022463176362,1149.1758725164198,1155.4201824531983
395012,43,"Raleigh, NC",msa,NC,968.266067454291,984.6772379928085,1005.5869529793337,1016.7775253386013,1034.2928503030382,1045.674739734344,1049.8818702349786,1042.2520831694262,1040.3969403306867,1046.3871213897105,1061.329921425627,1059.5636059077153,1062.7141498402314,1055.2549583985121,1069.1287949335094,1070.1802667441448,1077.7469140701035,1085.5875893339917,1097.3496441100585,1105.3023612237153,1116.8887598466788,1119.7792552490857,1111.467445640669,1090.8602528950653,1077.6612055226221,1082.0331038770626,1091.808956000278,1111.6740363544156,1137.2346741908877,1157.055105975204,1164.8528152906842,1152.6781406127025,1143.0810042267162,1135.219151004952,1134.1146782034584,1133.6604429386618,1139.484101001197,1149.941728537517,1158.8351690215823,1165.0972324221636,1185.5973481091344,1199.0312473301383,1211.8653402422856,1207.7230798392904,1204.6732736894674,1193.0098982256154,1186.8807282813161,1180.9381170808615,1186.551763123376,1176.3620050491513,1182.8411954952774,1196.4699243649675,1215.9994944767989,1236.6954135651063,1237.0883092994613,1240.777486791427,1230.4252957143942,1222.1479856760081,1219.3723587573206,1227.8145966419402,1248.5320686382347,1244.708649541113,1242.3955122579873,1222.456335742532,1220.3001799682027,1219.006932059159,1224.1931306757995,1228.6392225802836,1225.8754440271525,1222.1206989849031,1220.517934707066,1213.7717874360274,1221.383175513232,1224.8309443937094,1242.5784036809046,1258.822420738496,1296.6020148009193,1340.974326209895,1392.6629219679223,1435.2301448460519,1461.7789480903577,1473.2411471608002,1476.3018786171913,1477.310529709114,1478.8863576486067,1481.0378242694762,1492.6685335652028,1511.6400648667257,1545.4622900134752,1581.5658477452007,1611.0510992611546,1620.911309369065,1614.4410482693768,1587.3204399754975,1558.2505009388833,1540.3625702372117,1542.557831933695,1549.821394443354,1558.4289802685212,1562.0234736600253,1571.8442584933841,1572.850977178799,1581.4167965004638,1575.5093265684159,1565.8783559039196,1541.4804491196958,1521.5564225626952,1509.6239686513743,1502.6727042739587,1503.7282768601497,1501.9066767466486,1506.7629324072675,1512.7465078833375,1524.1203965802363,1527.339823645734,1522.0239302260961,1506.9653175156925,1494.9699419506712,1483.0849778817926,1478.8198933264814,1479.4290277680159,1487.379637716616,1495.8499288718806,1500.0334428975134,1502.7667295266676,1500.7090785055966,1497.9856286849374,1494.745847630237,1486.180300709839,1475.7192584022187,1462.58119303614,1455.8606556905468,1460.4263255997137,1469.181316528154,1474.8743166696293,1478.3752988574681,1479.7459536452523,1484.3552051562572
394849,44,"Memphis, TN",msa,TN,813.0349702005078,828.0082115980834,809.9477545278452,813.4056799988366,808.0129391643022,821.9103722395363,827.0448432725547,823.6141957468762,818.0610438742793,814.9893068571279,823.2047014050751,818.6143840376343,814.0407151719342,819.2532506714133,827.4011823916956,828.3288115862996,818.9550634849378,826.8864213355556,845.4934262607555,855.6544798218588,859.5747282228907,853.7827208770265,851.3263379001985,851.4191826218422,851.6672001655959,850.8859710966649,851.5989078358883,858.2377496009522,865.0101321577996,867.9182771652921,881.80363518837,891.7706157411156,899.9663030770063,884.5561682198055,885.3490612870596,878.5134281148922,888.7389471142016,887.9533865772884,898.7393274670693,895.9501833078508,900.8365196266867,910.2687522223556,922.1654756704766,928.7603770280908,923.0939611394192,918.2206254245685,926.5678707684444,934.8919526918124,934.4188287528502,928.017843254727,924.9350413881053,936.881126683995,943.0519021613976,946.2784919360008,944.8015397918206,943.9427413036148,951.3018660099605,943.9528494638531,947.7221395698945,949.8558721774801,975.9345583599534,984.5682928985132,1005.4372516207593,1008.5923609631959,1024.4108298117956,1025.3481338195895,1039.0406617518233,1035.115317663566,1040.7363209911998,1043.713920872771,1056.7957145272317,1055.1605195042796,1059.9272445403199,1064.9560110044786,1084.9221343714112,1103.273713169675,1129.1322052971946,1142.3741729911644,1157.7798379104966,1177.8788758109993,1206.8751020626376,1218.5009139024573,1217.003226326514,1215.5219316362302,1220.119547404269,1226.1713879263193,1227.6625224974775,1237.499010179982,1249.6209153521545,1261.3796908499296,1260.4594670350207,1253.0951336093797,1247.0346968344136,1239.3095124152694,1253.3320925308783,1258.1694372848415,1263.5920508779898,1246.8471235697705,1248.233564752541,1254.3934752406064,1261.6530185225765,1260.8382951874269,1256.6979660386876,1253.242412971981,1242.6116198012521,1242.0586200522705,1237.0780568428322,1255.6954357490304,1264.3045347497211,1272.481149586462,1266.6838156966164,1270.071906497565,1279.5275186082442,1286.7031925329316,1286.2284764082258,1285.679183278878,1284.590452133446,1280.6842327703641,1275.217780114156,1261.615383343824,1260.5200325017345,1260.6976824819812,1272.7208456563758,1279.1051825963511,1282.950122265938,1285.7392519320827,1283.4623796187166,1283.4985271252542,1278.0890725579063,1278.0851601429845,1276.4392000509956,1277.585125067485,1270.9627296392512,1266.1703136999001,1267.6781969676153,1271.9754293599071,1280.8477852660253,1282.0967224144279
395022,45,"Richmond, VA",msa,VA,989.1889965899571,992.789342760969,993.2331059797796,1004.1432791702376,1011.0613533828134,1011.9233731533776,1021.4569091685684,1043.2908305237163,1053.305927085374,1049.3137598006479,1029.1698455664118,1026.6628042774726,1021.158667817833,1018.349500352336,1026.6597578319058,1042.1229967190309,1053.9219848844334,1060.0365269819517,1063.4508667306357,1065.0510699858844,1060.1481675837028,1045.5036228601382,1043.7085196494663,1043.2392355709812,1051.6303460441131,1057.32755004541,1068.244207473952,1079.041941927945,1089.8606298909826,1097.2991772183245,1105.95146666659,1100.8581322059274,1098.6990019992788,1088.200058010497,1092.5483870354071,1088.0469796965235,1102.3105986444034,1109.4243795307218,1125.4517663600009,1134.444261157975,1144.0753408956048,1152.604833781027,1147.0436724311403,1143.7717220815057,1136.782493084813,1137.8104607686057,1148.4673151159209,1149.4816192036747,1159.3453423093936,1159.5807753382398,1176.250632714775,1186.7223686630778,1192.4070986164509,1196.2802651115571,1193.84335679139,1194.4200058450704,1190.9634013194893,1186.5718089587142,1182.5894080140786,1190.1341475655156,1193.0707874833042,1207.520174862429,1208.0800753370736,1211.2717838351184,1215.3135267384223,1218.4868744558748,1229.4552580945524,1226.6828404747362,1229.8130818869186,1231.7850483308234,1236.0213487099647,1234.4452534550453,1234.3925833632095,1240.3488842552495,1259.1904575971503,1280.438062554647,1305.9434620579514,1327.615878550557,1351.1424082663407,1365.6433911927782,1375.765107908668,1380.25005647446,1385.3289730371025,1394.3213504303149,1401.2606930889945,1410.6050143528007,1424.4908704567347,1443.899839675136,1467.9092961319843,1489.2487515611713,1512.9223237034544,1520.6305589247077,1519.6185221445644,1505.0165649358805,1494.5607714897706,1480.8216049113096,1475.8535296783118,1476.806230987747,1488.4953565349124,1498.7971328496808,1505.4544957155772,1509.115895791814,1506.084142930478,1506.6360831270208,1503.3107195500675,1498.7834919979787,1491.6737787043787,1485.3197989775274,1491.149838577137,1504.3227926183758,1520.7267451677442,1539.903706488872,1551.5265408146988,1563.5387855009378,1571.5583360571618,1574.4022369681115,1566.9837829426046,1557.6015471511682,1558.6430521738139,1563.767313471554,1563.265745026869,1567.7256366359295,1581.3561977312183,1597.2157708927984,1607.7624061638562,1615.592130853216,1626.619938607348,1626.2991781174674,1617.1599433635765,1603.7858018723418,1595.1391171644295,1595.6666222916667,1606.5659573602416,1620.870497917995,1633.6457249291184,1640.4882508959724,1650.357163271902,1655.9315508102309
394807,46,"Louisville, KY",msa,KY,800.4979946947669,818.3624566624137,824.1254733108682,833.445077789492,823.5931847383708,824.0118779711286,827.0954318606582,834.468205586987,833.2655532493967,825.6197511228336,825.9657754363353,827.5485747542346,829.3354066719254,836.9638045826624,841.2996781062726,850.9052927190992,853.7091864916307,863.9803996301688,870.1810631265306,876.9980763499169,876.6511418223361,872.4416390593067,854.2005106975637,853.464535789939,860.3237888463467,880.0706343249409,896.5718855530697,907.1654331548389,916.6261740576405,920.6322514334174,925.0706118642701,917.4199678402426,918.9535220230972,909.3180841129456,913.7578000602877,914.0924342407823,924.5167129843694,929.1028296363207,931.6646548612069,940.2073823595326,943.20259129793,942.0429438421809,939.9022111884717,942.7425081560733,949.1392969661719,950.3928147673973,949.676653313085,943.3464120659344,943.5853948142366,946.0377790040616,954.2693291782635,959.8325966653294,964.5201858372695,965.4070714681784,961.5820962453845,952.1348618531581,952.6173824633175,962.9312259929443,972.4090167900408,976.2979658022168,972.6580076900841,982.2662176205109,984.7772953684779,988.4210738084244,986.5192131434566,990.4525076883778,992.0678543673558,991.8839013709535,991.3948194244992,989.2731549403871,984.4899462023806,992.0481271295121,989.8211790688691,997.8244026784154,992.7396819953565,1007.5925315552031,1015.8391820613339,1024.1833661196122,1033.3327079966168,1043.6453783585787,1056.0690695808582,1058.6838853353868,1064.7148982323793,1067.7230437974738,1079.3855309927003,1092.4852277236837,1108.2685096806026,1124.0709404652496,1137.4360516059446,1150.2978300878474,1165.0583763398931,1169.9413241025943,1167.9220029098399,1158.5294763684476,1155.7774673609056,1157.190240094583,1161.3219456147453,1169.5907128463361,1180.1461752540358,1189.5330442031805,1198.6952869082982,1203.0362215014252,1207.0954923219065,1204.7773665710886,1206.7636636087764,1203.9888108964171,1208.9453868232627,1213.1275247231742,1223.3717229168144,1233.4856965693507,1243.2409279145725,1254.7144715437287,1264.437570283396,1273.1917645526519,1276.9746565940147,1272.6027781410473,1269.0023047094132,1264.8885634200062,1259.2693337921335,1260.6782576148423,1257.7831951506193,1265.308177213003,1268.6033078348905,1274.1329484057596,1277.5459441550427,1281.6474405830822,1287.9974000243199,1288.660431684855,1286.1071495079734,1281.5666141584177,1280.5777170083006,1280.5823657617295,1283.798306399801,1280.0495685913008,1288.9709434546073,1297.067309028077,1310.5988585303767,1307.3903337978902
394910,47,"New Orleans, LA",msa,LA,1052.2682054357501,1057.6973932585659,1061.4929752926378,1062.2554542195378,1076.2937335466377,1098.531273214548,1116.692330611787,1107.9026028790724,1100.8350270520057,1089.4896367834012,1097.729753080909,1081.7384635990654,1109.8777237443544,1101.9891556293364,1116.5961122885149,1087.5020899078004,1092.3492171045455,1093.671537393828,1099.399842888771,1103.557150135536,1098.7848396928098,1097.1511596955295,1091.5139896015498,1099.458957718469,1103.162211652162,1105.4879660222,1098.280181214018,1100.4395295659517,1105.5499549640635,1110.40647454948,1108.3837878656786,1109.1372788458168,1110.1945574860122,1112.6647828746973,1111.8927319063275,1113.9906170233398,1114.2475346559254,1111.4984479069667,1115.4042346547074,1125.7090608282008,1132.313337216217,1138.5234945275588,1138.4344626009827,1133.960332102085,1129.090646846235,1125.3788624444812,1132.360641982042,1133.6181802535243,1137.5371140286818,1144.9368788976233,1152.5319765295085,1167.9781247321343,1170.7635517595868,1171.98015693144,1165.4055633709413,1166.277264731363,1166.97883372118,1172.8034328946678,1174.5479500279546,1175.3592172853982,1171.6723726114963,1176.2117759927444,1187.926333090561,1191.1473493654876,1191.2648591592156,1190.058840199849,1194.629323689109,1197.0483550655695,1200.4143420563714,1204.9700479354256,1209.341071187918,1208.820803591698,1213.5546307832071,1217.3961650410758,1228.8315360300433,1233.9661014922729,1243.9160804587193,1256.3884074949667,1272.552559292296,1287.358407911906,1303.9300637520207,1324.5449291082496,1342.9525953880088,1361.9628301226346,1374.4665430224782,1390.122745585281,1393.147546929237,1403.742697546126,1407.5794436320234,1411.3050882344858,1409.446505103661,1405.6184989036274,1406.0997332981403,1399.012609316676,1396.1066269009484,1387.0308797276218,1387.0289798001738,1394.6629881359847,1405.9395622422207,1416.2915354682834,1420.5060420041432,1422.404830903268,1423.3507024778673,1425.6669139338564,1425.763059691953,1427.2047202793499,1421.3081908302734,1421.2811532105075,1421.6861501777732,1427.6963749494466,1433.586246300278,1440.9098922148983,1448.8275714136687,1451.3685506989405,1456.9249863746036,1457.763751459934,1465.86807932525,1465.3528210541617,1465.258239792765,1457.728988735441,1458.657906348813,1464.5078581618766,1474.0992762355183,1481.364193801117,1482.2490822759494,1480.5538555461746,1473.0904987470315,1466.7775024350185,1456.1907891730214,1450.8700156198572,1451.438240527426,1454.9763822785067,1460.511328306592,1463.5043007383401,1470.2562697653598,1471.1160804789506,1477.815970971264,1483.9936783973296
395053,48,"Salt Lake City, UT",msa,UT,916.0647132196323,910.8877274812988,900.8607080180052,904.0455532273294,914.5025906630285,922.656877601976,919.4343707586845,922.4394301942646,926.8773021366128,933.7552160161873,937.7761119375582,943.801858215183,954.4997668915697,956.296299241063,968.7069984923202,968.8290655535127,983.8058082575749,983.7293271863762,989.8348018496932,995.8794854662724,997.8927340365904,995.2031902227135,991.1948840027445,992.6770455378631,995.6968377151086,1009.4847111932135,1018.9637568055316,1034.20660321434,1041.66826861814,1051.3833567144432,1057.660651679671,1064.1257294400107,1069.9890781385034,1071.7915060969456,1060.3564878398397,1056.0144948293714,1064.584516920653,1083.5615785706996,1098.1438845008122,1111.5979427972877,1113.7355684269169,1121.7113651191783,1122.3728027836423,1136.4836634773899,1143.778591358557,1140.6096265411975,1127.6110218077824,1122.8695130997585,1131.0662283847585,1143.0103045271976,1153.846294746118,1163.5246908865233,1173.192367761494,1180.311973451178,1188.3439669878207,1189.9120196608253,1190.0952197136571,1176.1176202024863,1171.3362874250474,1168.9431681901174,1174.961357607288,1178.6277193079525,1188.0477968029834,1187.6102217511193,1187.1430420550812,1187.006496018077,1197.2990460267301,1204.1594112938385,1205.6454101018032,1200.974806814352,1202.4560556085028,1199.6618367499461,1207.430925158458,1220.0936117541094,1240.336446948687,1265.854759389314,1292.2120789941578,1321.3547006887136,1350.680353007243,1376.1562674648592,1400.4244770496039,1414.406716063241,1421.994309729737,1431.9775300228455,1444.2033896374187,1459.051874998942,1476.6085008182704,1495.5175567867957,1513.018969532057,1526.576466132822,1541.3288701100946,1546.440956732046,1549.0030066615675,1537.907485983875,1527.3891330152533,1514.6812538333963,1509.508000693164,1510.812656086199,1510.3764358766473,1511.3793261621415,1517.5733773764596,1521.4360057734607,1523.7614697514352,1522.724555844677,1518.9650487140218,1514.7942771625321,1501.7200402346589,1491.4281119006878,1485.7206567517364,1492.626795917003,1500.242003188721,1507.736411220681,1516.2985777269976,1523.2279269206851,1529.3048439400627,1531.1713592637395,1531.8861113606938,1516.5629511428378,1497.66068681916,1482.165199407082,1481.6962647383727,1486.0329395911842,1496.135549111178,1505.4800879733734,1511.9808201628634,1512.9176626846538,1514.119444155272,1517.155890041177,1514.1870817382237,1505.296310945637,1491.698236696504,1474.068912283872,1457.5294745807682,1459.5512098670213,1473.5348665447966,1495.684249593362,1504.5825832034545,1510.6417875481704
394669,49,"Hartford, CT",msa,CT,1093.7017196473198,1091.8197403375482,1092.2542067444476,1103.3584824804852,1108.7549102760693,1103.9168881024975,1098.9995634330862,1107.2100743569667,1113.4733104933428,1127.3907626831897,1132.9172032114857,1134.7635610805364,1129.8614438475831,1127.4049022296995,1121.3411693274738,1130.4561311507744,1128.6214328940862,1148.5236892268126,1149.2571178644312,1159.2738143157076,1144.8072234031943,1141.53090408282,1149.5032607830774,1150.233639053417,1150.2933127626573,1144.8173244360742,1155.1465509427055,1166.578728157919,1179.521975895757,1187.874870851697,1189.6667686400738,1182.8178017510345,1181.4424439906843,1179.8949167888995,1179.4398552503314,1172.2698295907069,1178.3390382515631,1178.531070289871,1194.1561734698366,1198.554448972687,1212.2182625153887,1222.1917376829763,1217.2522062628384,1218.8814584741012,1212.7387541266605,1222.6491151075386,1225.8478465722478,1225.9663210858203,1219.5709817532047,1214.4727383751142,1215.6059620069734,1229.2211297016938,1243.0843229759253,1254.4575349650288,1259.9427121902174,1261.5384643845314,1263.7418861145686,1256.3044858133192,1252.8785438083921,1253.8326999999417,1257.3964570558232,1255.9221391734307,1261.4514490620277,1272.3475497600518,1281.1661753076437,1280.639973058331,1283.1176989180171,1292.8487374243039,1312.2600078180162,1325.9695287818427,1329.9201540484432,1330.0670159002468,1336.9987080403355,1349.767593988527,1355.314418372173,1366.2465920930504,1387.2945542851812,1412.4780290133137,1437.6039328487593,1452.8882414042225,1474.0337421689783,1471.7127770417442,1479.0977618967024,1480.9892582089365,1489.221856728508,1494.1832574648208,1504.0524304300677,1522.9344589189125,1541.0711962656455,1551.6953854167498,1563.2428818475842,1573.35917105861,1579.4029594411234,1585.2448402621496,1583.3601959469122,1580.8703687566708,1580.8810988604246,1592.9758466343087,1613.8072157543306,1632.366138174598,1654.462620954756,1668.3207737100483,1678.875818269649,1683.22640007357,1690.8526253201949,1691.5365925229307,1685.8989130018444,1679.7021310530452,1683.3442678422216,1696.0043840774463,1721.2132370494096,1746.1637705897854,1771.195463292962,1788.2408940129174,1799.850647495838,1807.5757383245943,1806.8872437903483,1805.929941169357,1800.4754919659683,1812.2734223073737,1816.5097060330042,1824.0410411422588,1828.759610212581,1840.531013970257,1862.8779915116636,1868.5104755608866,1879.4575741832753,1875.956742637483,1873.5818274771061,1874.7702657048706,1878.9478448639939,1874.4295979591463,1866.654751831493,1861.4485890492654,1876.6759893239275,1892.0387286871596,1912.0608676145275,1920.038455275778
394425,50,"Buffalo, NY",msa,NY,786.7868117997717,795.1207069278051,807.473050913416,814.86685313832,828.613357014143,830.832019238169,827.6140435256882,825.9988913863482,825.2541238472699,822.2660150876101,812.415846712212,814.3018781003534,820.777706108153,827.0209229470614,824.5921379512473,840.9506163069829,864.7534616130256,876.2531124016015,859.237788740863,849.1595794823689,849.7469276001588,849.6752423636385,839.9402654784525,839.1590928608606,853.8207971254061,867.3099457901735,875.9438563211106,876.0258554517393,888.329196336502,897.9410894736524,906.3800700912328,903.9482050115707,891.4669771698644,890.8174103448479,888.3105354596808,896.0366975720558,895.759538905613,897.645483558671,901.6246388708505,911.4669759889624,919.1730518644596,928.8549731702745,927.3845891177712,930.4647023618182,923.7476829181434,919.3977766217948,918.7625361977313,926.0146962827935,932.7973421651237,934.5705184054377,939.4937727374548,947.781597312879,959.3896692148844,961.4655215317107,966.0059053845304,965.4975999768869,961.410239047201,961.7113872606476,955.5019156985209,964.3370049181731,963.9190141458009,980.1741230970345,983.0734307753831,999.2802521545974,1003.286862369785,1015.1015753077943,1016.3497408035386,1021.2724878846523,1023.813053934671,1029.0129227595185,1024.388775892416,1022.6782618331991,1027.8616528257394,1040.9896622390818,1052.4172278105539,1062.6905619171557,1075.2923143166631,1089.5595882746702,1100.5848430220688,1112.8504032874816,1124.39105665149,1126.8315886430419,1127.7964797983002,1130.5754983367435,1136.7448990203031,1150.8511346027049,1163.5651949918445,1177.2936473338466,1186.6476128047952,1195.9511375595762,1208.3217298424383,1218.2291387647604,1222.2169048114354,1221.4408914378473,1220.222310414323,1221.0595957193486,1229.3931622365828,1234.8670937178742,1244.6759360640115,1249.2169152320614,1258.4629483382791,1263.6837221989908,1273.6237522343224,1280.3107233214516,1284.4954973356776,1286.2119299456685,1282.140524695721,1283.337276905731,1287.6152274235867,1299.6191479443335,1311.5446221881134,1316.4161851397369,1320.7601195122422,1324.9669517614632,1330.6350714018233,1334.8978817775821,1340.628546527699,1344.186511356738,1348.4929193435405,1348.8591622426297,1351.6764395420187,1354.513160443997,1356.652603360257,1364.5968490745322,1366.7432618281514,1371.9891324955738,1374.4998012392778,1381.8909780276026,1385.7723185827822,1388.7378930993668,1385.669765517082,1388.738770499751,1392.7508891941764,1400.0443233006147,1405.5531786881781,1403.5177452654027,1408.3902812244266,1412.1369240367014
